orias,siren,nom
879373959,879373959,
907811129,907811129,
908970239,908970239,
908882012,908882012,
884346750,884346750,
909821431,909821431,
910063551,910063551,
909130056,909130056,
909527574,909527574,
910019090,910019090,
909836314,909836314,
514619105,514619105,
911711828,911711828,
910060128,910060128,
910004977,910004977,
912769890,912769890,
910727940,910727940,
834041691,834041691,
911445260,911445260,
910737154,910737154,
911957900,911957900,
911143444,911143444,
911698454,911698454,
910723329,910723329,
910219781,910219781,
909942906,909942906,
910088152,910088152,
909809758,909809758,
909809147,909809147,
909489346,909489346,
910886605,910886605,
910154327,910154327,
909470536,909470536,
909395295,909395295,
891952491,891952491,
909630147,909630147,
908939127,908939127,
909730194,909730194,
911717296,911717296,
908666266,908666266,
522049634,522049634,
910661123,910661123,
910258342,910258342,
912435542,912435542,
909850208,909850208,
904570264,904570264,
883494114,883494114,
908928682,908928682,
892022385,892022385,
909708752,909708752,
908318314,908318314,
888348505,888348505,
913679635,913679635,
834074882,834074882,
909342917,909342917,
907916498,907916498,
910462837,910462837,
878613801,878613801,
909328676,909328676,
909775793,909775793,
909556490,909556490,
910143031,910143031,
909246175,909246175,
908500952,908500952,
890064132,890064132,
909241556,909241556,
908609886,908609886,
910739028,910739028,
909911323,909911323,
910405190,910405190,
910081736,910081736,
909874109,909874109,
910221746,910221746,
910750421,910750421,
909513889,909513889,
908248156,908248156,
911653962,911653962,
911523009,911523009,
909715609,909715609,
911118255,911118255,
910883180,910883180,
519028633,519028633,
909912305,909912305,
909331126,909331126,
910776681,910776681,
910907005,910907005,
908954027,908954027,
904751658,904751658,
901350678,901350678,
912566221,912566221,
851677880,851677880,
811340140,811340140,
910830454,910830454,
910584119,910584119,
909770497,909770497,
911266526,911266526,
895297182,895297182,
910647809,910647809,
914046065,914046065,
907496921,907496921,
914477534,914477534,
822991980,822991980,
909801409,909801409,
879549368,879549368,
911171775,911171775,
909788119,909788119,
838241958,838241958,
909583742,909583742,
452408198,452408198,
915086672,915086672,
910782382,910782382,
910369446,910369446,
913283172,913283172,
914097134,914097134,
914582440,914582440,
881081210,881081210,
909128639,909128639,
913197307,913197307,
907857817,907857817,
912533593,912533593,
514095744,514095744,
913602538,913602538,
912001765,912001765,
904144201,904144201,
819963919,819963919,
905060265,905060265,
911592277,911592277,
910142702,910142702,
910857390,910857390,
914727243,914727243,
913602546,913602546,
829044791,829044791,
914242094,914242094,
913233391,913233391,
905281424,905281424,
910048586,910048586,
912741196,912741196,
903278992,903278992,
911977957,911977957,
418028171,418028171,
888096609,888096609,
808656771,808656771,
520327644,520327644,
910881689,910881689,
909224545,909224545,
913495263,913495263,
910783349,910783349,
912710613,912710613,
911836740,911836740,
915128706,915128706,
909673832,909673832,
910089317,910089317,
910471184,910471184,
912790094,912790094,
911992196,911992196,
910190867,910190867,
441492774,441492774,
911967073,911967073,
910956465,910956465,
914145545,914145545,
819514076,819514076,
912391638,912391638,
913767042,913767042,
911278984,911278984,
793089673,793089673,
902203850,902203850,
911229656,911229656,
912602497,912602497,
912459393,912459393,
892398900,892398900,
911920460,911920460,
912620713,912620713,
913601720,913601720,
913367181,913367181,
915129977,915129977,
908208366,908208366,
454026279,454026279,
914175450,914175450,
913131090,913131090,
912868932,912868932,
909885295,909885295,
913486197,913486197,
911990273,911990273,
911730711,911730711,
911572634,911572634,
911848075,911848075,
911472454,911472454,
912215241,912215241,
912632221,912632221,
912229648,912229648,
911149250,911149250,
792090326,792090326,
911766699,911766699,
914960869,914960869,
911011757,911011757,
911482164,911482164,
901209965,901209965,
809127988,809127988,
915167191,915167191,
911871705,911871705,
911929024,911929024,
910723550,910723550,
912596921,912596921,
912538964,912538964,
912074663,912074663,
911908168,911908168,
909636771,909636771,
908308562,908308562,
912516598,912516598,
912457876,912457876,
911389377,911389377,
399937143,399937143,
914426739,914426739,
914365846,914365846,
912456886,912456886,
911904209,911904209,
515063071,515063071,
905346656,905346656,
910423987,910423987,
914103106,914103106,
915058986,915058986,
883283251,883283251,
353421761,353421761,
918465881,918465881,
911577104,911577104,
909739989,909739989,
914234281,914234281,
910011345,910011345,
913040101,913040101,
904498789,904498789,
914802939,914802939,
914490560,914490560,
838955318,838955318,
910487123,910487123,
910927771,910927771,
912163706,912163706,
909860561,909860561,
913770160,913770160,
911975720,911975720,
911921963,911921963,
522540657,522540657,
910499797,910499797,
910985308,910985308,
911334019,911334019,
912026390,912026390,
912554227,912554227,
838971307,838971307,
914256540,914256540,
912793437,912793437,
914479951,914479951,
898508783,898508783,
917380651,917380651,
907945646,907945646,
913454559,913454559,
917793648,917793648,
914198726,914198726,
893661066,893661066,
903682938,903682938,
918011164,918011164,
834036782,834036782,
910253806,910253806,
538776295,538776295,
493087993,493087993,
912633401,912633401,
510204142,510204142,
912712387,912712387,
911189975,911189975,
911884401,911884401,
909510166,909510166,
912826195,912826195,
823017066,823017066,
914011333,914011333,
913650909,913650909,
511879751,511879751,
912049764,912049764,
911316461,911316461,
910302041,910302041,
522812239,522812239,
912369428,912369428,
878348200,878348200,
911517365,911517365,
909724460,909724460,
914813019,914813019,
420282113,420282113,
915245088,915245088,
913574828,913574828,
903533966,903533966,
841545015,841545015,
912209111,912209111,
909140121,909140121,
912942026,912942026,
839257904,839257904,
913093613,913093613,
912193406,912193406,
912498557,912498557,
910098227,910098227,
912135498,912135498,
905087649,905087649,
911189702,911189702,
911813731,911813731,
913125548,913125548,
913642989,913642989,
915349518,915349518,
913594545,913594545,
910748508,910748508,
914344684,914344684,
850414186,850414186,
913039780,913039780,
917857088,917857088,
914846720,914846720,
534751938,534751938,
910504414,910504414,
912199452,912199452,
914307913,914307913,
919521054,919521054,
911750347,911750347,
913612875,913612875,
913660197,913660197,
912762010,912762010,
913836334,913836334,
914703582,914703582,
911214773,911214773,
910685445,910685445,
913370169,913370169,
913460838,913460838,
911354777,911354777,
911284560,911284560,
835206376,835206376,
919678151,919678151,
913631891,913631891,
912329208,912329208,
913676581,913676581,
911910644,911910644,
918551896,918551896,
512801671,512801671,
912946209,912946209,
913524195,913524195,
912084985,912084985,
913496204,913496204,
912656915,912656915,
911920098,911920098,
910507904,910507904,
519718175,519718175,
917430472,917430472,
487830879,487830879,
912141702,912141702,
913783478,913783478,
912822517,912822517,
914631155,914631155,
912676921,912676921,
914822945,914822945,
913478517,913478517,
914681622,914681622,
913607412,913607412,
912738911,912738911,
907668214,907668214,
918321845,918321845,
913473864,913473864,
915307631,915307631,
917544702,917544702,
912728623,912728623,
850328139,850328139,
912903846,912903846,
914395504,914395504,
912129285,912129285,
494699358,494699358,
808645584,808645584,
908361314,908361314,
918083718,918083718,
914624655,914624655,
834376782,834376782,
914636600,914636600,
914672175,914672175,
918017021,918017021,
915079495,915079495,
917521833,917521833,
911505535,911505535,
913784682,913784682,
913274932,913274932,
889952974,889952974,
910936053,910936053,
914589429,914589429,
917612269,917612269,
915380679,915380679,
914602073,914602073,
912192242,912192242,
915168009,915168009,
919513754,919513754,
917438608,917438608,
908596448,908596448,
833982754,833982754,
918085523,918085523,
807489273,807489273,
833970197,833970197,
917477820,917477820,
914926738,914926738,
913426243,913426243,
918250887,918250887,
915297378,915297378,
917854390,917854390,
914251913,914251913,
914994181,914994181,
914354493,914354493,
903149201,903149201,
917606204,917606204,
914484233,914484233,
820591634,820591634,
917487647,917487647,
913353538,913353538,
912690203,912690203,
910401686,910401686,
909689077,909689077,
440004794,440004794,
918164831,918164831,
914907100,914907100,
914182233,914182233,
915297279,915297279,
914851167,914851167,
918364910,918364910,
918517616,918517616,
908876949,908876949,
837628502,837628502,
914820436,914820436,
915229694,915229694,
911060697,911060697,
913271847,913271847,
917821431,917821431,
894850502,894850502,
917845166,917845166,
917638264,917638264,
918371295,918371295,
915098073,915098073,
917409666,917409666,
913621165,913621165,
894951482,894951482,
917435463,917435463,
918416272,918416272,
917658262,917658262,
918168519,918168519,
919751206,919751206,
919676817,919676817,
917718090,917718090,
852498286,852498286,
921347621,921347621,
911363935,911363935,
831282322,831282322,
921993762,921993762,
917543050,917543050,
900600933,900600933,
918370099,918370099,
917985053,917985053,
918947599,918947599,
922120001,922120001,
917736241,917736241,
919084996,919084996,
917566390,917566390,
917781981,917781981,
917822322,917822322,
947541090,947541090,
922265624,922265624,
917709651,917709651,
914646849,914646849,
919385732,919385732,
912220456,912220456,
922213400,922213400,
914879234,914879234,
849986682,849986682,
918490806,918490806,
918394784,918394784,
839780822,839780822,
921043618,921043618,
918368002,918368002,
914299839,914299839,
917661597,917661597,
918544073,918544073,
921483210,921483210,
918595331,918595331,
921974259,921974259,
919006684,919006684,
813827532,813827532,
914239678,914239678,
917760712,917760712,
947536686,947536686,
918673658,918673658,
534858204,534858204,
915073019,915073019,
918551631,918551631,
947616694,947616694,
947607214,947607214,
922031653,922031653,
919324079,919324079,
912581683,912581683,
913025771,913025771,
918135906,918135906,
947460531,947460531,
917605149,917605149,
920257086,920257086,
921952131,921952131,
919440594,919440594,
921951224,921951224,
919137547,919137547,
915378640,915378640,
915269831,915269831,
918239047,918239047,
753450162,753450162,
920201373,920201373,
889889465,889889465,
919141259,919141259,
911221133,911221133,
850456526,850456526,
917972440,917972440,
918030636,918030636,
918151234,918151234,
947525572,947525572,
921124871,921124871,
917627952,917627952,
914217229,914217229,
914037957,914037957,
917737975,917737975,
904349057,904349057,
480184993,480184993,
898997671,898997671,
913496964,913496964,
912386091,912386091,
918319534,918319534,
914634571,914634571,
912802147,912802147,
913965752,913965752,
915108922,915108922,
909544009,909544009,
830792271,830792271,
917484800,917484800,
918167511,918167511,
884977489,884977489,
919162511,919162511,
922436159,922436159,
917897274,917897274,
918199845,918199845,
921481933,921481933,
918000852,918000852,
914907795,914907795,
914224225,914224225,
917430076,917430076,
914308069,914308069,
915219430,915219430,
913283040,913283040,
918263971,918263971,
915285134,915285134,
844250480,844250480,
922356613,922356613,
914799499,914799499,
914800511,914800511,
917542755,917542755,
913754206,913754206,
917947475,917947475,
911642155,911642155,
911238343,911238343,
917390064,917390064,
917694317,917694317,
415014539,415014539,
918902784,918902784,
919896936,919896936,
911223196,911223196,
914826250,914826250,
919838490,919838490,
919531608,919531608,
914735865,914735865,
918336165,918336165,
913946125,913946125,
908173479,908173479,
912448974,912448974,
913500682,913500682,
911880565,911880565,
947667515,947667515,
915001721,915001721,
918753997,918753997,
914099155,914099155,
913652988,913652988,
918871153,918871153,
918581877,918581877,
917766644,917766644,
919448696,919448696,
913578902,913578902,
530183359,530183359,
911004901,911004901,
917394520,917394520,
921483251,921483251,
921094959,921094959,
921748760,921748760,
843851486,843851486,
920083110,920083110,
947765236,947765236,
920160272,920160272,
920086311,920086311,
919582965,919582965,
921250486,921250486,
921994646,921994646,
919131227,919131227,
947604955,947604955,
921527818,921527818,
947583514,947583514,
914455001,914455001,
849735832,849735832,
921092839,921092839,
922069729,922069729,
915157606,915157606,
917562589,917562589,
921972469,921972469,
947703534,947703534,
914672431,914672431,
921135539,921135539,
921080792,921080792,
439732678,439732678,
922232939,922232939,
922264221,922264221,
922185855,922185855,
918208539,918208539,
921228797,921228797,
947676631,947676631,
451403828,451403828,
917908428,917908428,
947516407,947516407,
919981357,919981357,
917945537,917945537,
920876620,920876620,
947699849,947699849,
922525142,922525142,
914046198,914046198,
922106786,922106786,
913830303,913830303,
920319951,920319951,
913629689,913629689,
918153248,918153248,
832107130,832107130,
919864439,919864439,
918939638,918939638,
920295854,920295854,
913945713,913945713,
921415907,921415907,
920554755,920554755,
919108795,919108795,
919120907,919120907,
922493101,922493101,
921713483,921713483,
910076595,910076595,
481992055,481992055,
339270647,339270647,
919621524,919621524,
947714143,947714143,
947654562,947654562,
919826438,919826438,
921335212,921335212,
919621698,919621698,
922417936,922417936,
921321253,921321253,
922581913,922581913,
921950226,921950226,
814207304,814207304,
919801670,919801670,
920082765,920082765,
910623602,910623602,
921912648,921912648,
911883932,911883932,
947540993,947540993,
911923563,911923563,
919603837,919603837,
884121518,884121518,
919998237,919998237,
921502662,921502662,
921479218,921479218,
920432374,920432374,
914307897,914307897,
917986622,917986622,
920789385,920789385,
920607439,920607439,
920521028,920521028,
910074046,910074046,
915153456,915153456,
921131595,921131595,
922016456,922016456,
921952271,921952271,
920988219,920988219,
491221859,491221859,
915354666,915354666,
529246506,529246506,
947767828,947767828,
921298519,921298519,
921910568,921910568,
919121129,919121129,
917969479,917969479,
921315313,921315313,
921909412,921909412,
914187513,914187513,
921277000,921277000,
921424578,921424578,
912037843,912037843,
947788170,947788170,
819865791,819865791,
921235578,921235578,
920158250,920158250,
919523654,919523654,
918366121,918366121,
823255039,823255039,
922106877,922106877,
921550208,921550208,
908233216,908233216,
902614916,902614916,
917435760,917435760,
507578730,507578730,
918738550,918738550,
921830105,921830105,
919264739,919264739,
919352815,919352815,
920293776,920293776,
921213831,921213831,
918844762,918844762,
897595948,897595948,
899860084,899860084,
907573497,907573497,
919346361,919346361,
919953307,919953307,
919655787,919655787,
920522877,920522877,
947559654,947559654,
918319138,918319138,
879161628,879161628,
919740720,919740720,
947469086,947469086,
922436175,922436175,
883236432,883236432,
912190477,912190477,
790693196,790693196,
920314929,920314929,
922349055,922349055,
919108050,919108050,
918812710,918812710,
894868439,894868439,
922090535,922090535,
949838015,949838015,
527682447,527682447,
919811117,919811117,
907469449,907469449,
921151429,921151429,
919974808,919974808,
921719126,921719126,
921702726,921702726,
948853601,948853601,
919977892,919977892,
842326696,842326696,
919335844,919335844,
921429239,921429239,
920407566,920407566,
501018576,501018576,
884229923,884229923,
801969346,801969346,
919453738,919453738,
919843441,919843441,
908019953,908019953,
918953829,918953829,
909053050,909053050,
922004379,922004379,
921010096,921010096,
949607485,949607485,
918086919,918086919,
948609466,948609466,
880098223,880098223,
922073481,922073481,
830170320,830170320,
913026217,913026217,
920265519,920265519,
912004611,912004611,
947917415,947917415,
948470075,948470075,
921731543,921731543,
921767588,921767588,
918042557,918042557,
919494690,919494690,
920772662,920772662,
920358280,920358280,
919758896,919758896,
840986541,840986541,
900932559,900932559,
921527925,921527925,
918011313,918011313,
921298444,921298444,
921298451,921298451,
921727772,921727772,
917971491,917971491,
921657227,921657227,
914017900,914017900,
919934075,919934075,
889332375,889332375,
920240157,920240157,
921820205,921820205,
920674595,920674595,
920763000,920763000,
922257753,922257753,
917704637,917704637,
947634465,947634465,
922287735,922287735,
919433110,919433110,
921955118,921955118,
913149209,913149209,
853020899,853020899,
921128179,921128179,
919068262,919068262,
919759738,919759738,
949903777,949903777,
949579262,949579262,
911626448,911626448,
922559638,922559638,
920349826,920349826,
911614204,911614204,
922288410,922288410,
921365615,921365615,
921911921,921911921,
948624648,948624648,
920541786,920541786,
949208896,949208896,
922357611,922357611,
921852992,921852992,
904780970,904780970,
949937064,949937064,
948506787,948506787,
947957718,947957718,
823254776,823254776,
919423632,919423632,
921384491,921384491,
749970679,749970679,
922580154,922580154,
793667551,793667551,
921634903,921634903,
921826053,921826053,
947952321,947952321,
948799713,948799713,
921822946,921822946,
922365382,922365382,
523068369,523068369,
920388139,920388139,
841440316,841440316,
947984746,947984746,
479001653,479001653,
947776456,947776456,
914021829,914021829,
922200795,922200795,
949628127,949628127,
915252795,915252795,
921759445,921759445,
949536270,949536270,
948522818,948522818,
919151787,919151787,
919847079,919847079,
921057162,921057162,
824851711,824851711,
490005683,490005683,
948715180,948715180,
921386660,921386660,
950797563,950797563,
890169188,890169188,
948859541,948859541,
918221763,918221763,
881397640,881397640,
487669194,487669194,
920746781,920746781,
911462422,911462422,
919197178,919197178,
920872926,920872926,
915260970,915260970,
920996444,920996444,
919563064,919563064,
948164074,948164074,
922497862,922497862,
921282463,921282463,
921914552,921914552,
920482056,920482056,
920990223,920990223,
823322730,823322730,
511772980,511772980,
920229358,920229358,
918953761,918953761,
948187752,948187752,
919624262,919624262,
922652110,922652110,
917948143,917948143,
903518108,903518108,
947790051,947790051,
922385182,922385182,
919301713,919301713,
900545880,900545880,
921413886,921413886,
920203593,920203593,
951703412,951703412,
913222527,913222527,
921447678,921447678,
914486444,914486444,
921045571,921045571,
918661547,918661547,
378183958,378183958,
948995956,948995956,
537704603,537704603,
921355095,921355095,
947606216,947606216,
334574068,334574068,
921329066,921329066,
921917126,921917126,
922201819,922201819,
921792271,921792271,
802306506,802306506,
949208284,949208284,
949658686,949658686,
843565557,843565557,
895064723,895064723,
921717658,921717658,
948540943,948540943,
911881126,911881126,
947972436,947972436,
921419313,921419313,
919740043,919740043,
803030964,803030964,
921248167,921248167,
922329990,922329990,
948377585,948377585,
914402623,914402623,
921703815,921703815,
891602773,891602773,
922164942,922164942,
948989355,948989355,
518974779,518974779,
921373981,921373981,
922565122,922565122,
947963062,947963062,
824242523,824242523,
900658741,900658741,
948877709,948877709,
949056030,949056030,
879277093,879277093,
521005140,521005140,
947816310,947816310,
919209254,919209254,
951616689,951616689,
920923455,920923455,
488282302,488282302,
948216171,948216171,
919372821,919372821,
920651114,920651114,
910502483,910502483,
844590737,844590737,
949647697,949647697,
920454006,920454006,
922095021,922095021,
948041298,948041298,
948644687,948644687,
947994778,947994778,
950706382,950706382,
948006457,948006457,
951854447,951854447,
921892519,921892519,
922496872,922496872,
914649280,914649280,
948534730,948534730,
921786000,921786000,
948006846,948006846,
904078607,904078607,
921580528,921580528,
948536271,948536271,
884396516,884396516,
922630876,922630876,
922372867,922372867,
921248548,921248548,
533653069,533653069,
948224654,948224654,
921279212,921279212,
921610838,921610838,
948312582,948312582,
922155122,922155122,
948053400,948053400,
918338476,918338476,
921761193,921761193,
911797223,911797223,
842009409,842009409,
951741099,951741099,
528273881,528273881,
905327409,905327409,
921514923,921514923,
921809505,921809505,
948309604,948309604,
948410329,948410329,
922248968,922248968,
909921876,909921876,
919819417,919819417,
948779038,948779038,
952359024,952359024,
911053643,911053643,
910687656,910687656,
902044940,902044940,
951309756,951309756,
948275896,948275896,
949228746,949228746,
947752853,947752853,
949521355,949521355,
948071030,948071030,
948519582,948519582,
948445358,948445358,
951073220,951073220,
909730657,909730657,
919550244,919550244,
948042239,948042239,
914418470,914418470,
947884912,947884912,
948838677,948838677,
919459008,919459008,
952277069,952277069,
801181181,801181181,
949698450,949698450,
453223752,453223752,
792466765,792466765,
950921049,950921049,
949542518,949542518,
948664032,948664032,
920516077,920516077,
949405542,949405542,
947758470,947758470,
951175603,951175603,
921981668,921981668,
948860549,948860549,
921891735,921891735,
953854652,953854652,
891025504,891025504,
948308770,948308770,
902018050,902018050,
951586072,951586072,
921349767,921349767,
949909030,949909030,
948652581,948652581,
919981365,919981365,
537653941,537653941,
948225875,948225875,
922258181,922258181,
949688741,949688741,
948497557,948497557,
921846309,921846309,
949416580,949416580,
950954339,950954339,
922096664,922096664,
922291448,922291448,
951534858,951534858,
948945928,948945928,
977482280,977482280,
921510269,921510269,
510137342,510137342,
922301510,922301510,
948520895,948520895,
949833917,949833917,
948329578,948329578,
920814589,920814589,
440303014,440303014,
948887898,948887898,
919433425,919433425,
922535166,922535166,
948463427,948463427,
890155682,890155682,
952985687,952985687,
953097680,953097680,
921850475,921850475,
449327139,449327139,
949212534,949212534,
948266291,948266291,
948476858,948476858,
538472036,538472036,
883237877,883237877,
900304502,900304502,
505250670,505250670,
953096161,953096161,
893036996,893036996,
952680874,952680874,
752368704,752368704,
920294295,920294295,
921934808,921934808,
901235556,901235556,
920645140,920645140,
920854056,920854056,
921174447,921174447,
952566081,952566081,
949571996,949571996,
949540488,949540488,
952479491,952479491,
949485510,949485510,
953320843,953320843,
948290721,948290721,
948359971,948359971,
948510672,948510672,
429397342,429397342,
913918504,913918504,
948305255,948305255,
948324405,948324405,
449866342,449866342,
920837002,920837002,
922993639,922993639,
952213627,952213627,
953406444,953406444,
894935923,894935923,
914514641,914514641,
948087440,948087440,
920457413,920457413,
952361640,952361640,
948309356,948309356,
921501078,921501078,
923485213,923485213,
948600390,948600390,
922703186,922703186,
949094791,949094791,
914513197,914513197,
413466319,413466319,
953426749,953426749,
951534171,951534171,
922642525,922642525,
949260970,949260970,
950836999,950836999,
948550694,948550694,
947874590,947874590,
948155320,948155320,
951376573,951376573,
951689629,951689629,
511649014,511649014,
350270914,350270914,
948134937,948134937,
947948808,947948808,
923017602,923017602,
948369426,948369426,
951614692,951614692,
948400940,948400940,
799847934,799847934,
911670586,911670586,
949507339,949507339,
883362113,883362113,
918929787,918929787,
910235944,910235944,
921514071,921514071,
950915694,950915694,
921189387,921189387,
952042992,952042992,
904387529,904387529,
951141316,951141316,
903444115,903444115,
949855126,949855126,
917664930,917664930,
948938030,948938030,
533257770,533257770,
948603212,948603212,
950973644,950973644,
948611751,948611751,
882209513,882209513,
920712429,920712429,
920830023,920830023,
949462659,949462659,
949294672,949294672,
818247447,818247447,
949721088,949721088,
949017859,949017859,
950782805,950782805,
951821305,951821305,
948047295,948047295,
951847557,951847557,
951857085,951857085,
948403753,948403753,
893621318,893621318,
949121198,949121198,
949419931,949419931,
953320488,953320488,
948220835,948220835,
484674916,484674916,
949336473,949336473,
948974498,948974498,
950811968,950811968,
948224555,948224555,
951902790,951902790,
839784444,839784444,
951987973,951987973,
948596606,948596606,
904249307,904249307,
915305171,915305171,
951060953,951060953,
949627020,949627020,
951968254,951968254,
951755917,951755917,
912852423,912852423,
949249783,949249783,
913743340,913743340,
949169353,949169353,
948097860,948097860,
948626171,948626171,
950697995,950697995,
949284491,949284491,
339415507,339415507,
922283304,922283304,
948498175,948498175,
841125834,841125834,
949806160,949806160,
922528500,922528500,
951011626,951011626,
951163500,951163500,
948144241,948144241,
949647572,949647572,
948471107,948471107,
948648357,948648357,
918514787,918514787,
948101423,948101423,
948927801,948927801,
948998729,948998729,
952870020,952870020,
897814893,897814893,
949215693,949215693,
914055546,914055546,
948380886,948380886,
951925262,951925262,
949496491,949496491,
954032223,954032223,
951033455,951033455,
919330969,919330969,
814347035,814347035,
888745262,888745262,
951622224,951622224,
919993618,919993618,
921377966,921377966,
910588250,910588250,
952256899,952256899,
822001665,822001665,
952044352,952044352,
913538914,913538914,
948180336,948180336,
952064939,952064939,
949173967,949173967,
947937876,947937876,
948978077,948978077,
950840264,950840264,
947866232,947866232,
948612676,948612676,
949149322,949149322,
911596252,911596252,
949473904,949473904,
952243178,952243178,
920383478,920383478,
819129057,819129057,
978254316,978254316,
498398015,498398015,
949645287,949645287,
